log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
Challenge 2018,1200627,2514266,State Frequency Filter,1.9965E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.0514464E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.107392E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.1643454E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.222316E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.2813126E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.341344E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.4024195E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.464548E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.5277384E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.592E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.6573414E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.723772E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.7913006E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.859936E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.9296876E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.000564E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.0725744E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.145728E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.2200336E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.2955E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.3721366E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.449952E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.5289554E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.609156E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.6905624E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.773184E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.8570295E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,3.942108E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,4.0284286E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,4.116E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,4.2048316E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,4.294932E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,4.3863105E-7,2514266,1200627,100.00000000
