log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.304E-4,948588,4820,37.72822618
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.32324E-4,948588,4820,37.72822618
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.34256E-4,948588,4820,37.72822618
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.36196E-4,948588,4820,37.72822618
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.38144E-4,948588,4820,37.72822618
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.401E-4,948588,4820,37.72822618
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.42064E-4,948588,4820,37.72822618
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.44036E-4,948588,4820,37.72822618
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.46016E-4,948588,4820,37.72822618
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.48004E-4,948588,4820,37.72822618
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.5E-4,948588,4820,37.72822618
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.52004E-4,937320,4526,37.28006482
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.54016E-4,937320,4526,37.28006482
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.56036E-4,937320,4526,37.28006482
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.58064E-4,937320,4526,37.28006482
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.601E-4,937320,4526,37.28006482
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.62144E-4,937320,4526,37.28006482
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.64196E-4,937320,4526,37.28006482
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.66256E-4,937320,4526,37.28006482
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.68324E-4,937320,4526,37.28006482
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.704E-4,937320,4526,37.28006482
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.72484E-4,937320,4526,37.28006482
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.74576E-4,930031,4230,36.99015975
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.76676E-4,930031,4230,36.99015975
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.78784E-4,930031,4230,36.99015975
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.809E-4,930031,4230,36.99015975
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.83024E-4,930031,4230,36.99015975
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.85156E-4,930031,4230,36.99015975
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.87296E-4,930031,4230,36.99015975
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.89444E-4,930031,4230,36.99015975
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.916E-4,930031,4230,36.99015975
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.93764E-4,930031,4230,36.99015975
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.95936E-4,930031,4230,36.99015975
Challenge 2018,1200627,2514266,Partition Frequency Filter,2.98116E-4,921828,4001,36.66390181
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.00304E-4,921828,4001,36.66390181
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.025E-4,921828,4001,36.66390181
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.04704E-4,921828,4001,36.66390181
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.06916E-4,921828,4001,36.66390181
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.09136E-4,921828,4001,36.66390181
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.11364E-4,921828,4001,36.66390181
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.136E-4,921828,4001,36.66390181
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.15844E-4,921828,4001,36.66390181
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.18096E-4,921828,4001,36.66390181
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.20356E-4,920169,3905,36.59791648
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.22624E-4,920169,3905,36.59791648
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.249E-4,920169,3905,36.59791648
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.27184E-4,920169,3905,36.59791648
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.29476E-4,920169,3905,36.59791648
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.31776E-4,920169,3905,36.59791648
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.34084E-4,920169,3905,36.59791648
Challenge 2018,1200627,2514266,Partition Frequency Filter,3.364E-4,920169,3905,36.59791648
