log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
BPI 2020,4783,72151,Partition Frequency Filter,2.0221908E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.0477878E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.0736E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.099628E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.1258732E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.152336E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.1790177E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.2059187E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.2330405E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.2603836E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.2879487E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.3157374E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.34375E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.3719876E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.4004512E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.4291417E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.4580595E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.4872063E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.5165823E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.5461889E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.5760269E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.6060968E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.6364E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.6669372E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.6977093E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.7287172E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.7599615E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.7914436E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.8231643E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.8551244E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.8873249E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.9197663E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.95245E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.9853766E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.0185472E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.0519625E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.0856236E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.1195314E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.1536863E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.18809E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.2227429E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.2576459E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.2928E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.328206E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.3638653E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.399778E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.4359457E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.4723687E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.5090484E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.5459855E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.5831808E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.6206354E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.65835E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.6963256E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.7345633E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.7730636E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.8118276E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.850856E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.8901503E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.929711E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.9695387E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.0096347E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.05E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.0906352E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.131541E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.172719E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.2141696E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.2558936E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.2978922E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.3401665E-6,72151,4783,100.00000000
