log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
Sepsis,6636,15214,Partition Frequency Filter,7.700625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,7.84E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,7.980625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,8.1225E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,8.265625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,8.41E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,8.555625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,8.7025E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,8.850625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,9.0E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,9.150625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,9.3025E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,9.455625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,9.61E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,9.765625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,9.9225E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.0080625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.024E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.0400625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.05625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.0725625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.089E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.1055625E-4,15214,6636,1.00
